No,PROYECTO,CATEGORIA DE DEPARTAMENTO,CATEGORIA DE MUNICIPIO,REGION,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,CÓDIGO DANE DEL MUNICIPIO,MUNICIPIO,LOCALIDAD/TRONCAL,CANTIDAD,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA DE APROBACION,ESTADO DE LA ZONA,ZONA INAGURADA;
915,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Region Eje Cafetero - Antioquia,66,Risaralda,66687,Santuario,N/A,1,PARQUE PRINCIPAL,6668702001,CARRERA 50 CON CALLE 50,-75.265669,6.139488,20/04/2017,OPERATIVA,SI;
916,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Region Eje Cafetero - Antioquia,66,Risaralda,66687,Santuario,N/A,1,PARQUE PRINCIPAL PERALONSO,6668702002,PERALONSO,-75.925078,4.991575,20/04/2017,OPERATIVA,SI;
"917,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68020,Albania,N/A,1,""ZONA COLEGIO SAGRADO CORAZÓN DE JESÚS (ALCALDÍA, POLIDEPORTIVO, AUDITORIO)"",6802005001,CR: 15A-CASA1,-73.912833,5.75875,26/05/2017,OPERATIVA,SI";
918,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,68,Santander,68001,Bucaramanga,N/A,1,PARQUE DE LOS NIÑOS ,6800101000,CRA 27 CON CALLE 32 Y CRA 26,-73.11896,7.124766,15/10/2016,OPERATIVA,SI;
919,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,68,Santander,68001,Bucaramanga,N/A,1,PARQUE CRISTO REY,6800105001,CARR: 18 CON CALLE 9 Y 10,-73.128901,7.13669,15/05/2017,OPERATIVA,SI;
920,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,68,Santander,68001,Bucaramanga,N/A,1,PARQUE ESTORAQUES,6800105002,CR: 19A-CALL 123,-73.143565,7.091472,15/05/2017,OPERATIVA,SI;
921,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,68,Santander,68001,Bucaramanga,N/A,1,PARQUE CALLE ESTUDIANTES,6800105003,CALLE DE LOS ESTUDIANTES,-73.123271,7.105782,30/05/2017,OPERATIVA,SI;
922,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68229,Curití,N/A,1,UNIDAD DEPORTIVA CARLOS MANUEL CASTRO,6822905001,PRINCIPAL 45A- CALLE9,-73.070986,6.60504,26/05/2017,OPERATIVA,SI;
923,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68229,Curití,N/A,1,PARQUE PRINCIPAL,6822905002,CR: 10 Y 11,-73.068944,6.606888,26/05/2017,OPERATIVA,SI;
924,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68229,Curití,N/A,1,KIOSKO DE INFORMACIÓN TURÍSTICA,6822905003,PRINCIPAL 45A- CALLE9,-73.072972,6.606697,30/05/2017,OPERATIVA,SI;
925,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68235,El Carmen de Chucurí,N/A,1,PARQUE PRINCIPAL ALIRIO BELTRAN,6823505001,CAR: 3 CON CALLE 4 Y 5,-73.510917,6.698472,17/05/2017,OPERATIVA,SI;
926,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68264,Encino,N/A,1,PARQUE PRINCIPAL,6826405001,CALL: 4 CON CR: 4,-73.098919,6.137944,18/05/2017,OPERATIVA,SI;
927,ZONAS WIFI GRATIS PARA LA GENTE,1,1,Región Centro Oriente,68,Santander,68276,Floridablanca,N/A,1,PARQUE PRINCIPAL ,6827601000,CRA 8 CON CALLE 6 Y 5,-73.086055,7.063083,15/10/2016,OPERATIVA,SI;
928,ZONAS WIFI GRATIS PARA LA GENTE,1,1,Región Centro Oriente,68,Santander,68276,Floridablanca,N/A,1,PARQUE DE LA PERA -CAÑAVERAL-,6827605001,CARRERA: 25 CON CALLE 30 Y 29A,-73.107325,7.069598,05/07/2017,OPERATIVA,SI;
929,ZONAS WIFI GRATIS PARA LA GENTE,1,1,Región Centro Oriente,68,Santander,68276,Floridablanca,N/A,1,PARQUE DE VILLABEL,6827605002,CR: 12 CON CALLE 11 Y 12,-73.103083,7.079611,05/07/2017,OPERATIVA,SI;
930,ZONAS WIFI GRATIS PARA LA GENTE,1,1,Región Centro Oriente,68,Santander,68276,Floridablanca,N/A,1,TANQUE DE AGUA BARRIO LA CUMBRE,6827605003,CR: 5 Y 6 ESTE CON CALLE 33,-73.09011,7.076888,05/07/2017,OPERATIVA,SI;
931,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68320,Guadalupe,N/A,1,PARQUE PRINCIPAL DE GUADALUPE,6832005001,CAR: 4 #5-31,-73.418261,6.246811,25/05/2017,OPERATIVA,SI;
932,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68425,Macaravita,N/A,1,PARQUE PRINCIPAL,6842505001,CALL: 3 # 3-38,-72.592922,6.506106,25/05/2017,OPERATIVA,SI;
933,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68498,Ocamonte,N/A,1,PARQUE PRINCIPAL,6849805001,CALL: 3 CON CALLE 5,-73.121978,6.34056,25/05/2017,OPERATIVA,SI;
934,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68575,Puerto Wilches,N/A,1,PARQUE INFANTIL,6857505001,CALLE: 6 CON CARR: 9 Y 8 BARRIO CIÉNAGA,-73.896158,7.348338,31/05/2017,OPERATIVA,SI;
935,ZONAS WIFI GRATIS PARA LA GENTE,1,5,Región Centro Oriente,68,Santander,68655,Sabana de Torres,N/A,1,PARQUE INFANTIL,6865505001,CR: 3 # 4 Y 5,-73.49103,7.394764,25/05/2017,OPERATIVA,SI;
936,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68686,San Miguel,N/A,1,PARQUE PRINCIPAL,6868605001,CR: 4 CON CALL:5,-72.645917,6.575778,25/05/2017,OPERATIVA,SI;
937,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68745,Simacota,N/A,1,PARQUE PRINCIPAL,6874505001,CARR: 7 - 45A CON CALLE: 3,-73.338356,6.44325,26/05/2017,OPERATIVA,SI;
938,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68773,Sucre,N/A,1,PARQUE PRINCIPAL,6877305001,CARR: 5- N. 4-43,-73.791444,5.917778,25/05/2017,OPERATIVA,SI;
939,ZONAS WIFI GRATIS PARA LA GENTE,1,6,Región Centro Oriente,68,Santander,68855,Valle de San José,N/A,1,PARQUE PRINCIPAL,6885505001,CRR: 8 Y 7 ENTRE CALLES 4 Y 5,-73.144083,6.447833,16/05/2017,OPERATIVA,SI;
"940,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70110,Buenavista,N/A,1,PARQUE CENTRAL,7011006001,""ENTRE CALLES 8 Y 9 Y CARRERAS 10 Y 10A, BARRIO CENTRO"",-74.974647,9.319201,02/06/2017,OPERATIVA,SI";
941,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70215,Corozal,N/A,1,PARQUE SANTANDER,7021501000,CARRERA 39 A NO. 11-83,-75.292694,9.314444,15/10/2016,OPERATIVA,SI;
942,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70215,Corozal,N/A,1,DULCE NOMBRE DE JESUS,7021506001,PLAZOLETA CENTRAL CERCA DE LA CAPILLA,-75.295554,9.332841,02/06/2017,OPERATIVA,SI;
943,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70215,Corozal,N/A,1,RENACIMIENTO,7021506002,BARRIO EL RENACIMIENTO FRENTE A LA INSTITUCION EDUCATIVA PEZTALOCIANO.,-75.284766,9.317521,02/06/2017,OPERATIVA,SI;
944,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70215,Corozal,N/A,1,PARQUE ANIBAL BADEL,7021506003,VIA AL MUNICIPIO DE SAN JUAN DE BETULIA. BARRIO LOS CEREZOS PLAZOLETA CENTRAL,-75.289722,9.320346,02/06/2017,OPERATIVA,SI;
945,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70742,San Luis de Sincé,N/A,1,PARQUE SIMÓN BOLÍVAR,7014206001,CRR 11 # 8-10 PARQUE CENTRAL,-75.147218,9.244516,02/06/2017,OPERATIVA,SI;
"946,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70713,San Onofre,N/A,1,PARQUE PRINCIPAL,7071306001,""KRA. 20 Nº 19 - 16, PLAZA PRINCIPAL, SAN ONOFRE"",-75.525445,9.737256,05/06/2017,OPERATIVA,SI";
947,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70820,Santiago de Tolú,N/A,1,MALECOM,7082006001,CRA1,-75.585255,9.524914,05/06/2017,OPERATIVA,SI;
948,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70820,Santiago de Tolú,N/A,1,PARQUE PRINCIPAL PEDRO DE HEREDIA,7082006002,CRA 2 CALLE 15,-75.583939,9.523882,05/06/2017,OPERATIVA,SI;
949,ZONAS WIFI GRATIS PARA LA GENTE,3,2,Región Caribe,70,Sucre,70001,Sincelejo,N/A,1,PLAZA CULTURAL DE MAJAGUAL ,7000101000,CARRERA 39 A NO. 11-83,-75.395083,9.295833,15/10/2016,OPERATIVA,SI;
950,ZONAS WIFI GRATIS PARA LA GENTE,3,2,Región Caribe,70,Sucre,70001,Sincelejo,N/A,1,CORREGIMIENTO DE LA ARENA,7000106001,CRA 20 CON CALLE 20- CENTRO,-75.483499,9.3756,02/06/2017,OPERATIVA,SI;
951,ZONAS WIFI GRATIS PARA LA GENTE,3,2,Región Caribe,70,Sucre,70001,Sincelejo,N/A,1,PLAZA PRINCIPAL CORREGIMIENTO DE CHOCHÓ,7000106002,PLAZA CENTRAL,-75.340482,9.24721,02/06/2017,OPERATIVA,SI;
952,ZONAS WIFI GRATIS PARA LA GENTE,3,2,Región Caribe,70,Sucre,70001,Sincelejo,N/A,1,PARQUE DE MOCHILA,7000106003,CALLES 24 Y 25 CRA 13 Y 14,-75.398236,9.300084,02/06/2017,OPERATIVA,SI;
"953,ZONAS WIFI GRATIS PARA LA GENTE,3,6,Región Caribe,70,Sucre,70823,Tolú Viejo,N/A,1,PARQUE CENTRAL,7082306001,""CABECERA MUNICIPAL, CENTRO AL LADO DE LA IGLESIA CATOLICA CENTRAL DEL PUEBLO "",-75.438496,9.450917,05/06/2017,OPERATIVA,SI";
954,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73026,Alvarado,N/A,1,PARQUE PRINCIPAL,7302605001,CRA 2 Y 3 CALLE 3 Y 4,-74.953089,4.566099,19/05/2017,OPERATIVA,SI;
955,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73124,Cajamarca,N/A,1,PARQUE SANTANDER,7312405001,CALLE 6 Y 7 CRA 7 Y 8,-75.426823,4.442016,10/06/2017,OPERATIVA,SI;
"956,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73168,Chaparral,N/A,1,""PARQUE PRINCIPAL """"PARQUE DE LOS PRESIDENTES"""""",7316805001,CRA 8 Y 9 CON CALLE 8,-75.485047,3.724497,29/06/2017,OPERATIVA,SI";
957,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73217,Coyaima,N/A,1,PARQUE PRINCIPAL LOS FUNDADORES,7321705001,CALLE 2 Y 3 CRA 3 Y 4,-75.19461,3.799416,10/05/2017,OPERATIVA,SI;
958,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73226,Cunday,N/A,1,PARQUE PRINCIPAL SIMÓN BOLÍVAR,7322605001,CRA 2 Y 3 CALLE 3 Y4,-74.880272,4.539114,12/06/2017,OPERATIVA,SI;
959,ZONAS WIFI GRATIS PARA LA GENTE,2,4,Región Centro Sur,73,Tolima,73268,Espinal,N/A,1,PLAZA BOLIVAR PARQUE PRINCIPAL,7326801000,PLAZA BOLIVAR PARQUE PRINCIPAL,-74.884419,4.150369,15/10/2016,OPERATIVA,SI;
960,ZONAS WIFI GRATIS PARA LA GENTE,2,4,Región Centro Sur,73,Tolima,73268,Espinal,N/A,1,PARQUE LIBERTADOR,7326805001,CRA 6 Y 7 CALLE 2 Y 3,-74.894562,4.14668,16/05/2017,OPERATIVA,SI;
961,ZONAS WIFI GRATIS PARA LA GENTE,2,4,Región Centro Sur,73,Tolima,73268,Espinal,N/A,1,PARQUE MITOLÓGICO,7326805002,CALLE 16 Y 17 CRA 3Y 4,-74.891787,4.150602,17/05/2017,OPERATIVA,SI;
962,ZONAS WIFI GRATIS PARA LA GENTE,2,4,Región Centro Sur,73,Tolima,73268,Espinal,N/A,1,CASA DE LA CULTURA,7326805003,CRA 6 Y 7 CALLE 20 Y 21,-74.87799,4.152591,17/05/2017,OPERATIVA,SI;
963,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73270,Falan,N/A,1,PARQUE PRINCIPAL,7327005001,CALLE 5 CRA 4 Y 5,-74.951699,5.123951,23/06/2017,OPERATIVA,SI;
964,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73275,Flandes,N/A,1,PARQUE PRINCIPAL,7327505001,CALLE 10 TRANV. 10,-74.812298,4.287858,08/06/2017,OPERATIVA,SI;
965,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73319,Guamo,N/A,1,PARQUE PRINCIPAL LA LECHUZA,7331905001,CRA11-CALL 11 -10,-74.970871,4.031672,19/05/2017,OPERATIVA,SI;
966,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Centro Sur,73,Tolima,73001,Ibagué,N/A,1,COMUNA 8 SUPERMANZANA 4 / MANZANA 1 - BARRIO NUEVA CASTILLA COMUNA 8,7300101000,COMUNA 8 SUPERMANZANA 4 / MANZANA 1 - BARRIO NUEVA CASTILLA COMUNA 8,-75.159805,4.435805,15/10/2016,OPERATIVA,SI;
967,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Centro Sur,73,Tolima,73001,Ibagué,N/A,1,BARRIO EL LIBERTADOR,7300105001,CALLE 4A CRA 1 SUR,-75.248215,4.447193,08/05/2017,OPERATIVA,SI;
968,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Centro Sur,73,Tolima,73001,Ibagué,N/A,1,CIUDADELA COMFENALCO,7300105002,CRA 18B BIS SUR,-75.155547,4.407078,08/06/2017,OPERATIVA,SI;
969,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Centro Sur,73,Tolima,73001,Ibagué,N/A,1,PLAZA PRINCIPAL DE BOLIVAR,7300105003,CALLE 9 Y 10 CRA 2 Y 3,-75.243027,4.444652,05/07/2017,OPERATIVA,SI;
970,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73411,Líbano,N/A,1,PARQUE PRINCIPAL ISIDRO PARRA,7341105001,CALL 4-5 CRA 10-11,-75.064681,4.923002,10/05/2017,OPERATIVA,SI;
971,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73443,Mariquita,N/A,1,PLAZOLETA VILLA HOLANDA,7344305001,CALLE 3 Y 4 CRA 3,-74.897692,5.199958,22/05/2017,OPERATIVA,SI;
"972,ZONAS WIFI GRATIS PARA LA GENTE,2,4,Región Centro Sur,73,Tolima,73449,Melgar,N/A,1,""PLAZOLETA GUSTAVO ROJAS PINILLA (PARQUE PRINCIPAL),"",7344905001,CRA 25 Y 26 CALLE 5 Y 6,-74.642968,4.204035,08/06/2017,OPERATIVA,SI";
973,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73483,Natagaima,N/A,1,PLAZA PRINCIPAL DE LA CONSTITUCIÓN,7348305001,CALLE 4 Y 5 CRA 1 Y 2,-75.09679,3.62339,23/06/2017,OPERATIVA,SI;
974,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73547,Piedras,N/A,1,PARQUE PRINCIPAL DEL CASCO URBANO,7354705001,CRA 2 Y 3 CALLE 3 Y4,-74.880272,4.539114,11/05/2017,OPERATIVA,SI;
975,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73563,Prado,N/A,1,PARQUE PRINCIPAL,7356305001,CRA 5 Y 6 CALLE 9 Y 10,-74.929812,3.750737,09/06/2017,OPERATIVA,SI;
976,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73585,Purificación,N/A,1,PARQUE CENTRAL PEREZ Y ALDANA (EN EL SECTOR DEL CRUCE),7358505001,CALLE 5 Y 6 CRA 7 Y 8 AV PRINC,-74.933414,3.854159,19/05/2017,OPERATIVA,SI;
977,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73616,Rioblanco,N/A,1,PARQUE DE LA CONFRATERNIDAD,7361605001,CALLE 5 CRA 4 Y 5,-75.645568,3.529791,06/07/2017,OPERATIVA,SI;
978,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73624,Rovira,N/A,1,PARQUE PRINCIPAL SIMON BOLIVAR,7362405001,CRA1 Y 2 CALLE 3 Y 3,-75.241056,4.243184,07/06/2017,OPERATIVA,SI;
979,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73861,Venadillo,N/A,1,PARQUE PRINCIPAL LOS VENADOS,7386105001,CRA 4 Y 5 CON CALLE 2 Y 3,-74.926463,4.72215,07/06/2017,OPERATIVA,SI;
980,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Centro Sur,73,Tolima,73870,Villahermosa,N/A,1,PARQUE PRINCIPAL,7387005001,CLLE 8 Y 9 CR 4TA,-75.116549,5.030829,11/05/2017,OPERATIVA,SI;
981,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76100,Bolívar,N/A,1,PARQUE PRINCIPAL,7610005001,PARQUE PRINCIPAL RICAUTE,-76.207756,4.308258,19/09/2017,OPERATIVA,SI;
982,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Región Pacífico,76,Valle del Cauca,76109,Buenaventura,N/A,1,POLIDEPORTIVO LA INDEPENDENCIA,7610901000,KR 62 CON DIAGONAL 9A,-76.999961,3.878148,15/10/2016,OPERATIVA,SI;
983,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Región Pacífico,76,Valle del Cauca,76109,Buenaventura,N/A,1,PARQUE LLERAS,7610905001,CALLE 2 CON CRA 18,-77.062818,3.877836,12/07/2017,OPERATIVA,SI;
984,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Región Pacífico,76,Valle del Cauca,76109,Buenaventura,N/A,1,PARQUE MONTECHINO,7610905002,CARRERA 17 CON CALLE 4,-77.065409,3.880656,12/07/2017,OPERATIVA,SI;
985,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Región Pacífico,76,Valle del Cauca,76109,Buenaventura,N/A,1,BOULEVARD CENTRO,7610905003,CALLE 3 CON CRA 2,-77.078846,3.890545,12/07/2017,OPERATIVA,SI;
1072,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23090,Canalete,N/A,1,Parque Principal,2309009001,Carrera 3 No 3-76,-76.24,8.785277,3/03/2018,OPERATIVA,SI;
986,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Región Pacífico,76,Valle del Cauca,76001,Cali,N/A,1,CANCHA LA ESTACIÓN,7600101000,CANCHA LA ESTACIÓN KR 3AN CON CALLE 72F A 72J,-76.493165,3.493986,15/10/2016,OPERATIVA,SI;
987,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Región Pacífico,76,Valle del Cauca,76001,Cali,N/A,1,UNIDAD DEPORTIVA LAUREANO,7600105001,CALLE 49 Y 50 ALREDEDOR DEL NUEVO CENTRO DE DESARROLLO EMPRESARIAL DE LA SECRETARIA DE DESARROLLO ECONÓMICO,-76.495139,3.413861,17/07/2017,OPERATIVA,SI;
988,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Región Pacífico,76,Valle del Cauca,76001,Cali,N/A,1,POLIDEPORTIVO EL DIAMANTE,7600105002,POLIDEPORTIVO EL DIAMANTE,-76.502107,3.420221,17/07/2017,OPERATIVA,SI;
989,ZONAS WIFI GRATIS PARA LA GENTE,ESP,ESP,Región Pacífico,76,Valle del Cauca,76001,Cali,N/A,1,ZONA DEPORTIVA PRINCIPAL BARRIO PETECUY II ETAPA,7600105003,BARRIO PETECUY II,-76.482694,3.479175,18/07/2017,OPERATIVA,SI;
990,ZONAS WIFI GRATIS PARA LA GENTE,ESP,3,Región Pacífico,76,Valle del Cauca,76130,Candelaria,N/A,1,PARQUE ZORAIDA ZAMORANO,7613005001,CL. 13 #15A22,-76.385106,3.396207,04/08/2017,OPERATIVA,SI;
991,ZONAS WIFI GRATIS PARA LA GENTE,ESP,3,Región Pacífico,76,Valle del Cauca,76130,Candelaria,N/A,1,PARQUE PRINCIPAL EL TIPLE,7613005002,PARQUE EL TRIPLE,-76.425919,3.350509,25/07/2017,OPERATIVA,SI;
992,ZONAS WIFI GRATIS PARA LA GENTE,ESP,3,Región Pacífico,76,Valle del Cauca,76147,Cartago,N/A,1,PARQUE LA ISLETA,7614705001,PARQUE LA ISLETA,-75.91013,4.75175,15/07/2017,OPERATIVA,SI;
993,ZONAS WIFI GRATIS PARA LA GENTE,ESP,3,Región Pacífico,76,Valle del Cauca,76147,Cartago,N/A,1,PARQUE PRINCIPAL,7614705002,PARQUE EL LINEAL CRA 2,-75.920965,4.751891,15/07/2017,OPERATIVA,SI;
994,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76233,Dagua,N/A,1,CENTRO RECREACIONAL,7623305001,CENTRO RECREACIONAL,-76.693448,3.656905,17/07/2017,OPERATIVA,SI;
995,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76243,El Águila,N/A,1,POLIDEPORTIVO PUNTA BRAVA,7624305001,POLIDEPORTIVO PUNTA BRAVA,-76.041852,4.908653,17/07/2017,OPERATIVA,SI;
996,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Región Pacífico,76,Valle del Cauca,76248,El Cerrito,N/A,1,CORREGIMIENTO SANTA ELENA PARQUE PRINCIPAL,7624805001,PARQUE PRINCIPAL SANTA ELENA,-76.245806,3.658917,10/08/2017,OPERATIVA,SI;
997,ZONAS WIFI GRATIS PARA LA GENTE,ESP,5,Región Pacífico,76,Valle del Cauca,76248,El Cerrito,N/A,1,CORREGIMIENTO SAN ANTONIO SECTOR LA REFORMA,7624805002,REFORMA,-76.35195,3.685667,04/08/2017,OPERATIVA,SI;
998,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76275,Florida,N/A,1,PARQUE SAN ANTONIO DE LOS CABALLEROS,7627505001,PARQUE SAN ANTONIO DE LOS CABALLEROS,-76.296164,3.355344,26/07/2017,OPERATIVA,SI;
999,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76275,Florida,N/A,1,PLAZA DE LA PAZ - PARQUE PRINCIPAL,7627505002,CRA. 20 #919,-76.236958,3.325909,18/07/2017,OPERATIVA,SI;
1000,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76306,Ginebra,N/A,1,PARQUE PRINCIPAL,7630605001,VIA GINEBRA-GUACARÍ #4-1,-76.268768,3.723692,14/07/2017,OPERATIVA,SI;
1001,ZONAS WIFI GRATIS PARA LA GENTE,ESP,2,Región Pacífico,76,Valle del Cauca,76111,Guadalajara de Buga,N/A,1,PARQUE MARIA LUISA ESPADA,7611105001,CL. 29A #8-2,-76.291177,3.917181,17/07/2017,OPERATIVA,SI;
1002,ZONAS WIFI GRATIS PARA LA GENTE,ESP,2,Región Pacífico,76,Valle del Cauca,76111,Guadalajara de Buga,N/A,1,PLAZOLETA LOURDES BASILICA,7611105002,CALLE 4 ENTRE CARRERA 14 Y15,-76.302928,3.897546,07/09/2017,OPERATIVA,SI;
"1003,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76497,Obando,N/A,1,PARQUE PRINCIPAL,7649705001,""CRA. 2 #22, OBANDO"",-75.97224,4.574579,18/07/2017,OPERATIVA,SI";
"1004,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76563,Pradera,N/A,1,PARQUE PRINCIPAL SIMÓN BOLÍVAR,7656305001,""CRA. 11 #547, PRADERA"",-76.242379,3.419753,28/07/2017,OPERATIVA,SI";
1005,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76563,Pradera,N/A,1,PARQUE DEL BARRIO BERLÍN,7656305002,CRA 2 ENTRE CLL 1A Y 1B,-76.233235,3.418611,28/07/2017,OPERATIVA,SI;
1006,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76606,Restrepo,N/A,1,PLAZA DE MERCADO,7660605001,CLL 13 CON CRA 10,-76.522272,3.822469,08/07/2017,OPERATIVA,SI;
1007,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76606,Restrepo,N/A,1,PARQUE PRINCIPAL,7660605002,CARRERA 10 ENTRE 12 Y 13,-76.522361,3.821997,08/07/2017,OPERATIVA,SI;
"1008,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76670,San Pedro,N/A,1,""PLAZA PRINCIPAL, CASCO URBANO CHANCOS"",7667005001,PARQUE PRINCIPAL CHANCOS,-76.212218,4.018803,09/08/2017,OPERATIVA,SI";
1009,ZONAS WIFI GRATIS PARA LA GENTE,ESP,2,Región Pacífico,76,Valle del Cauca,76834,Tuluá,N/A,1,PARQUE LINEAL JUAN MARIA CESPEDES. PARQUE PRINCIPAL,7683405001,CRA. 28 #26-1,-76.195581,4.0845,19/07/2017,OPERATIVA,SI;
1010,ZONAS WIFI GRATIS PARA LA GENTE,ESP,6,Región Pacífico,76,Valle del Cauca,76890,Yotoco,N/A,1,PARQUE PRINCIPAL MEDIA CANOA,7689005001,PARQUE PRINCIPAL MEDIA CANOA,-76.376232,3.900247,24/08/2017,OPERATIVA,SI;
1011,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Región Pacífico,76,Valle del Cauca,76892,Yumbo,N/A,1,POLIDEPORTIVO PORTAL DE CONFAMDI,7689205001,CRA 9 CON CLL 14A,-76.484451,3.581561,04/08/2017,OPERATIVA,SI;
